blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff,blue_mean_level,red_mean_level,diff_mean_level,blue_level7_count,red_level7_count,diff_level7_count,target
17181,15279,262,249,11,7,7,11,7,5,0,1,17,14,3,3,4,1,1,0,0,1,0,0,1902,13,4,-4,2,0,3,0,3,22.6,14.8,7.8,2,4,-2,0
14987,15376,291,288,4,3,3,4,6,5,1,0,115,33,4,4,0,3,1,0,1,0,0,0,-389,3,1,-1,1,0,82,0,-3,34,8.4,25.6,5,2,3,0
15322,16766,233,278,5,8,8,5,5,7,0,1,26,55,2,6,1,3,0,1,0,1,0,0,-1444,-45,-3,3,-2,0,-29,-4,-2,10.8,12.6,-1.8,3,2,1,0
15315,14137,279,261,5,3,3,5,4,4,0,1,16,21,1,2,1,0,1,0,0,1,0,0,1178,18,2,-2,0,0,-5,-1,1,17.6,197,-179.4,5,4,1,0
14034,14253,252,269,3,3,3,3,4,6,0,0,26,19,5,2,0,0,0,1,0,0,0,0,-219,-17,0,0,-2,0,7,3,0,44.6,13.2,31.4,5,4,1,0
14967,15989,285,263,4,6,6,4,4,7,0,0,16,39,6,4,0,1,0,1,0,0,0,0,-1022,22,-2,2,-3,0,-23,2,-1,52.8,33,19.8,4,3,1,0
16906,14934,240,230,12,5,5,13,11,3,0,0,18,14,1,6,0,1,1,0,0,0,0,0,1972,10,7,-8,8,0,4,-5,-1,12.6,10.6,2,3,3,0,1
17212,16565,270,236,9,9,9,9,9,9,0,0,20,16,1,7,3,0,1,0,0,0,0,0,647,34,0,0,0,0,4,-6,3,14.2,25.2,-11,4,5,-1,0
15298,16635,248,264,6,9,9,6,6,4,0,0,29,37,4,3,0,3,0,1,0,0,0,0,-1337,-16,-3,3,2,0,-8,1,-3,20.4,15.2,5.2,5,4,1,0
16181,15898,272,270,8,7,7,8,7,4,0,0,14,13,3,2,0,0,0,1,0,0,0,0,283,2,1,-1,3,0,1,1,0,13,133.8,-120.8,4,4,0,1
15577,16774,245,265,6,9,9,6,5,10,0,1,12,28,3,3,1,2,1,0,0,1,0,0,-1197,-20,-3,3,-5,0,-16,0,-1,32.8,86.8,-54,4,5,-1,1
16359,15020,257,240,8,5,5,8,7,4,0,0,18,18,4,3,0,0,1,0,0,0,0,0,1339,17,3,-3,3,0,0,1,0,7.6,8.6,-1,2,2,0,1
14922,15260,248,260,5,6,6,5,4,7,0,1,14,16,3,1,0,1,0,1,0,1,0,0,-338,-12,-1,1,-3,0,-2,2,-1,21.4,9.2,12.2,4,1,3,0
17427,13191,286,233,10,3,3,10,6,0,1,0,16,16,4,5,3,0,1,0,1,0,0,0,4236,53,7,-7,6,0,0,-1,3,28.8,10.6,18.2,3,3,0,0
15186,18348,271,263,5,12,12,5,5,15,1,0,18,16,2,5,0,1,1,0,1,0,0,0,-3162,8,-7,7,-10,0,2,-3,-1,18.8,32.4,-13.6,3,3,0,0
16622,17222,239,252,8,10,10,8,17,21,0,1,16,11,1,3,0,0,0,1,0,1,0,0,-600,-13,-2,2,-4,0,5,-2,0,86.8,15.8,71,4,2,2,1
15032,15162,243,232,5,6,6,5,5,7,0,0,13,17,3,0,1,0,1,0,0,0,0,0,-130,11,-1,1,-2,0,-4,3,1,32.8,7.4,25.4,4,2,2,1
17536,14760,282,255,10,4,4,10,12,6,0,0,45,111,3,3,1,0,1,0,0,0,0,0,2776,27,6,-6,6,0,-66,0,1,19.4,31,-11.6,5,5,0,1
15472,15158,243,260,7,5,5,7,12,4,0,0,19,17,4,2,1,0,1,0,0,0,0,0,314,-17,2,-2,8,0,2,2,1,9.4,104.6,-95.2,3,3,0,0
14819,15400,261,289,4,5,5,4,9,4,0,0,37,124,3,1,0,0,0,1,0,0,0,0,-581,-28,-1,1,5,0,-87,2,0,14.4,35,-20.6,4,5,-1,0
2608,2531,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,1,0,0,74.2,31.8,42.4,5,4,1,1
16342,17373,257,263,8,9,9,8,6,14,1,0,16,14,3,3,0,0,1,0,1,0,0,0,-1031,-6,-1,1,-8,0,2,0,0,46.8,18.6,28.2,3,2,1,0
15901,14918,283,264,6,5,5,6,15,2,0,0,10,14,5,3,0,1,1,0,0,0,0,0,983,19,1,-1,13,0,-4,2,-1,26.2,15.2,11,3,4,-1,1
15767,15688,259,244,7,8,8,7,3,6,0,1,18,35,1,3,2,1,1,0,0,1,0,0,79,15,-1,1,-3,0,-17,-2,1,11.2,15.4,-4.2,2,3,-1,0
13336,14985,264,231,1,7,7,2,1,5,0,0,13,18,6,0,1,0,0,1,0,0,0,0,-1649,33,-6,5,-4,0,-5,6,1,16,16,0,4,4,0,1
17388,14227,269,269,9,2,2,9,16,4,0,0,16,36,2,4,0,0,1,0,0,0,0,0,3161,0,7,-7,12,0,-20,-2,0,19,76.2,-57.2,3,4,-1,1
16745,15378,259,245,10,6,6,10,5,7,0,0,14,14,6,0,2,1,1,0,0,0,0,0,1367,14,4,-4,-2,0,0,6,1,11.2,14,-2.8,4,3,1,1
15479,15780,241,276,6,7,7,6,5,11,0,1,17,18,4,4,0,1,0,1,0,1,0,0,-301,-35,-1,1,-6,0,-1,0,-1,31.8,31.8,0,2,4,-2,1
16702,16555,242,251,11,10,10,11,15,7,1,0,16,11,3,2,0,0,0,1,1,0,0,0,147,-9,1,-1,8,0,5,1,0,84.4,142,-57.6,4,4,0,0
15660,15632,268,278,5,5,5,5,9,2,0,0,16,16,3,5,0,3,0,1,0,0,0,0,28,-10,0,0,7,0,0,-2,-3,40.4,18.6,21.8,4,4,0,1
14278,15336,235,270,4,7,7,4,5,4,0,1,18,114,3,4,0,0,0,1,0,1,0,0,-1058,-35,-3,3,1,0,-96,-1,0,23.4,70.6,-47.2,4,5,-1,0
14853,15366,276,271,4,5,5,4,3,9,0,0,14,59,2,4,1,0,0,1,0,0,0,0,-513,5,-1,1,-6,0,-45,-2,1,30.2,15.6,14.6,3,2,1,0
15804,16551,260,245,7,8,8,7,10,12,0,1,14,20,5,3,0,1,0,1,0,1,0,0,-747,15,-1,1,-2,0,-6,2,-1,13.8,53.8,-40,4,5,-1,0
15283,13047,263,250,7,2,2,7,6,0,0,1,10,31,0,6,1,0,1,0,0,1,0,0,2236,13,5,-5,6,0,-21,-6,1,18.6,12.6,6,4,5,-1,1
16009,13704,276,270,7,2,2,7,6,2,0,1,18,17,0,7,0,0,0,1,0,1,0,0,2305,6,5,-5,4,0,1,-7,0,11.8,55.2,-43.4,4,5,-1,1
15033,16128,254,267,5,7,7,5,5,11,0,1,14,19,6,5,1,3,0,1,0,1,0,0,-1095,-13,-2,2,-6,0,-5,1,-2,9,10.6,-1.6,2,3,-1,0
15789,14137,320,245,5,5,5,5,5,5,0,0,15,13,1,3,0,0,0,1,0,0,0,0,1652,75,0,0,0,0,2,-2,0,17.2,42.4,-25.2,4,4,0,1
15460,15510,223,246,7,8,8,7,7,6,0,1,15,14,3,1,2,1,0,1,0,1,0,0,-50,-23,-1,1,1,0,1,2,1,26,32,-6,4,3,1,1
15512,14519,252,303,6,2,3,6,6,0,0,0,28,15,0,1,0,0,0,1,0,0,0,0,993,-51,4,-3,6,0,13,-1,0,27,14.8,12.2,3,4,-1,1
15331,17810,249,240,6,11,11,6,9,17,0,0,15,18,3,1,0,2,0,1,0,0,0,0,-2479,9,-5,5,-8,0,-3,2,-2,51.4,44.6,6.8,5,3,2,0
14141,14081,270,274,3,3,3,3,3,3,0,0,15,15,4,4,0,0,1,0,0,0,0,0,60,-4,0,0,0,0,0,0,0,36.2,46.4,-10.2,4,3,1,0
13802,16634,253,296,2,7,7,2,2,9,0,0,17,16,4,7,0,2,0,1,0,0,0,0,-2832,-43,-5,5,-7,0,1,-3,-2,16.8,42.6,-25.8,3,4,-1,0
15862,15654,264,270,5,6,6,5,11,6,0,0,49,16,5,7,0,1,0,1,0,0,0,0,208,-6,-1,1,5,0,33,-2,-1,19.2,63,-43.8,5,4,1,1
14720,14513,277,282,3,3,3,3,5,2,0,0,26,13,2,4,1,1,0,1,0,0,0,0,207,-5,0,0,3,0,13,-2,0,27.6,30.2,-2.6,4,4,0,1
15878,15545,245,224,7,8,9,8,7,8,0,0,15,23,3,2,1,0,1,0,0,0,0,0,333,21,-1,1,-1,0,-8,1,1,14,31.6,-17.6,3,5,-2,1
15198,16366,277,275,5,7,7,5,2,7,0,0,11,15,3,3,0,2,1,0,0,0,0,0,-1168,2,-2,2,-5,0,-4,0,-2,63.8,21.2,42.6,4,3,1,0
14807,15940,228,273,7,5,5,7,5,8,0,0,16,14,4,3,1,1,1,0,0,0,0,0,-1133,-45,2,-2,-3,0,2,1,0,25.8,53.4,-27.6,5,4,1,0
14188,14111,243,285,4,3,3,4,3,2,0,1,19,36,1,1,0,0,0,1,0,1,0,0,77,-42,1,-1,1,0,-17,0,0,25.4,64.2,-38.8,5,3,2,1
16258,13686,252,251,7,2,3,7,9,3,0,0,115,21,1,1,1,0,1,0,0,0,0,0,2572,1,5,-4,6,0,94,0,1,45.4,15.8,29.6,4,3,1,1
15912,14750,272,230,9,6,6,9,6,5,0,0,15,28,6,2,0,0,0,1,0,0,0,0,1162,42,3,-3,1,0,-13,4,0,9.2,28,-18.8,3,3,0,1
13437,15854,271,289,2,6,6,2,0,3,1,0,33,14,1,2,0,0,0,1,1,0,0,0,-2417,-18,-4,4,-3,0,19,-1,0,13.6,34.8,-21.2,3,4,-1,0
16931,14538,267,253,10,4,4,10,9,4,0,0,39,102,1,4,1,0,1,0,0,0,0,0,2393,14,6,-6,5,0,-63,-3,1,9.4,29.8,-20.4,2,2,0,1
14085,13663,280,260,2,2,2,2,1,1,0,0,16,16,2,4,0,0,1,0,0,0,0,0,422,20,0,0,0,0,0,-2,0,18.2,49.2,-31,4,4,0,1
17044,14763,271,217,10,7,7,10,11,8,0,0,17,33,2,1,1,0,0,1,0,0,0,0,2281,54,3,-3,3,0,-16,1,1,14,40,-26,3,5,-2,1
14750,14849,260,264,4,4,4,4,4,7,0,1,15,18,3,3,2,1,1,0,0,1,0,0,-99,-4,0,0,-3,0,-3,0,1,12.2,14.6,-2.4,4,4,0,0
14822,14561,291,285,3,3,3,3,1,3,0,1,141,16,4,3,0,0,0,1,0,1,0,0,261,6,0,0,-2,0,125,1,0,34.8,35.4,-0.6,5,5,0,1
13998,16060,250,249,3,8,8,4,6,11,0,0,15,23,2,3,0,0,0,1,0,0,0,0,-2062,1,-5,4,-5,0,-8,-1,0,14.8,13,1.8,3,3,0,0
15634,15070,276,229,6,7,7,6,4,8,0,1,112,15,0,5,2,0,0,1,0,1,0,0,564,47,-1,1,-4,0,97,-5,2,47.4,60.6,-13.2,4,5,-1,0
13887,15808,285,305,2,5,5,2,1,5,0,1,14,12,3,3,0,1,1,0,0,1,0,0,-1921,-20,-3,3,-4,0,2,0,-1,33.2,18.6,14.6,3,3,0,0
15486,15238,294,284,5,4,4,5,5,6,0,0,10,35,2,0,1,1,1,0,0,0,0,0,248,10,1,-1,-1,0,-25,2,0,25.8,8.6,17.2,4,2,2,1
17762,14902,291,236,10,6,6,10,10,8,1,0,12,35,6,1,3,0,1,0,1,0,0,0,2860,55,4,-4,2,0,-23,5,3,55,13.4,41.6,3,3,0,1
15180,15280,283,294,4,3,3,4,6,5,0,1,17,15,3,4,0,1,1,0,0,1,0,0,-100,-11,1,-1,1,0,2,-1,-1,14,9.2,4.8,3,4,-1,0
15285,15307,233,272,6,5,5,6,10,5,0,0,14,36,3,1,0,1,1,0,0,0,0,0,-22,-39,1,-1,5,0,-22,2,-1,39.6,15.4,24.2,3,4,-1,0
16508,14128,267,270,8,3,3,9,10,1,0,0,15,17,4,4,0,0,1,0,0,0,0,0,2380,-3,5,-6,9,0,-2,0,0,7,77.4,-70.4,2,5,-3,1
15651,14406,267,257,7,3,3,7,6,5,1,0,15,25,6,3,1,0,1,0,1,0,0,0,1245,10,4,-4,1,0,-10,3,1,16.8,40,-23.2,3,4,-1,0
15675,13563,264,246,6,2,2,6,8,4,0,0,19,16,5,3,0,0,0,1,0,0,0,0,2112,18,4,-4,4,0,3,2,0,81.6,74.6,7,4,5,-1,1
16424,14832,313,306,5,3,3,5,6,6,0,1,17,17,3,5,1,0,0,1,0,1,0,0,1592,7,2,-2,0,0,0,-2,1,13.6,13.4,0.2,2,3,-1,1
16526,14843,290,228,7,6,6,7,5,7,0,0,15,15,3,5,0,0,0,1,0,0,0,0,1683,62,1,-1,-2,0,0,-2,0,21.6,49,-27.4,4,5,-1,1
16236,14835,250,276,9,4,4,9,7,2,1,0,11,15,2,4,0,0,0,1,1,0,0,0,1401,-26,5,-5,5,0,-4,-2,0,67,87.8,-20.8,3,5,-2,1
16740,14394,279,278,9,3,3,9,6,4,1,0,15,12,2,1,3,0,1,0,1,0,0,0,2346,1,6,-6,2,0,3,1,3,21.8,69.2,-47.4,4,4,0,1
14943,15644,263,277,5,5,5,5,7,14,1,0,16,12,0,3,0,0,1,0,1,0,0,0,-701,-14,0,0,-7,0,4,-3,0,28.4,38.6,-10.2,4,3,1,0
14563,14622,295,292,2,3,3,2,3,4,0,1,110,18,3,1,0,0,0,1,0,1,0,0,-59,3,-1,1,-1,0,92,2,0,61.2,45.4,15.8,5,4,1,0
15331,14733,282,276,4,3,3,5,6,3,0,1,16,26,2,0,1,2,0,1,0,1,0,0,598,6,1,-2,3,0,-10,2,-1,18.2,28,-9.8,4,4,0,1
17011,14132,265,223,10,5,5,10,10,2,0,0,29,36,3,3,1,0,1,0,0,0,0,0,2879,42,5,-5,8,0,-7,0,1,15,51,-36,3,4,-1,0
14042,14640,275,281,2,4,4,2,4,5,0,1,17,17,2,4,0,0,0,1,0,1,0,0,-598,-6,-2,2,-1,0,0,-2,0,7.6,21.2,-13.6,2,3,-1,0
15156,17653,263,253,5,13,13,6,4,14,0,0,15,20,0,2,1,1,0,1,0,0,0,0,-2497,10,-8,7,-10,0,-5,-2,0,84.4,10.2,74.2,5,4,1,1
14729,14974,259,261,4,5,5,4,4,9,0,1,14,18,4,1,0,1,0,1,0,1,0,0,-245,-2,-1,1,-5,0,-4,3,-1,15.4,17.4,-2,5,3,2,1
14131,13837,244,250,5,3,3,5,1,3,0,0,16,18,2,3,0,0,1,0,0,0,0,0,294,-6,2,-2,-2,0,-2,-1,0,51,18.4,32.6,5,3,2,1
15459,17440,268,243,6,12,12,6,4,20,0,0,14,24,1,3,1,1,0,1,0,0,0,0,-1981,25,-6,6,-16,0,-10,-2,0,19.2,59,-39.8,4,2,2,1
14336,15078,273,269,3,4,4,3,1,6,0,0,24,35,3,5,1,1,1,0,0,0,0,0,-742,4,-1,1,-5,0,-11,-2,0,49,19.4,29.6,5,4,1,1
15673,15559,263,284,7,5,5,7,5,2,1,0,14,33,5,5,1,0,1,0,1,0,0,0,114,-21,2,-2,3,0,-19,0,1,116,109.6,6.4,4,5,-1,1
16993,15137,248,214,11,7,7,11,7,5,0,0,17,98,2,3,2,0,0,1,0,0,0,0,1856,34,4,-4,2,0,-81,-1,2,35.2,35.6,-0.4,4,3,1,1
15841,14153,260,259,6,4,4,6,9,2,0,1,13,19,3,3,0,1,0,1,0,1,0,0,1688,1,2,-2,7,0,-6,0,-1,12.6,14.6,-2,3,3,0,0
16349,14425,316,242,6,4,4,7,7,7,0,0,36,13,1,4,0,0,1,0,0,0,0,0,1924,74,2,-3,0,0,23,-3,0,40.6,35.4,5.2,5,5,0,1
15261,14864,261,267,5,5,5,5,8,2,0,1,15,29,2,3,0,0,1,0,0,1,0,0,397,-6,0,0,6,0,-14,-1,0,70.8,49,21.8,5,5,0,0
13728,17026,238,263,3,9,10,3,4,15,0,0,15,16,3,6,0,1,0,1,0,0,0,0,-3298,-25,-6,7,-11,0,-1,-3,-1,28.2,17.8,10.4,3,3,0,0
13512,14636,287,308,1,2,2,1,1,0,0,1,15,18,4,3,0,0,1,0,0,1,0,0,-1124,-21,-1,1,1,0,-3,1,0,62.4,14.6,47.8,5,3,2,1
16822,14914,301,269,7,5,5,7,11,9,0,1,15,13,1,3,0,0,0,1,0,1,0,0,1908,32,2,-2,2,0,2,-2,0,45.4,62.4,-17,4,3,1,1
16365,15606,295,269,6,6,6,6,5,3,0,1,16,21,6,2,1,1,1,0,0,1,0,0,759,26,0,0,2,0,-5,4,0,60.4,14.8,45.6,4,4,0,0
14093,17060,233,264,4,9,9,4,3,13,0,0,32,28,5,4,1,1,0,1,0,0,0,0,-2967,-31,-5,5,-10,0,4,1,0,33.6,60.6,-27,4,5,-1,1
15210,16734,269,250,4,10,10,4,5,8,0,0,112,48,0,0,1,1,0,1,0,0,0,0,-1524,19,-6,6,-3,0,64,0,0,60.2,69,-8.8,3,4,-1,0
16092,14371,279,252,7,5,5,7,8,3,0,1,19,18,3,6,1,0,1,0,0,1,0,0,1721,27,2,-2,5,0,1,-3,1,22,104.8,-82.8,4,4,0,1
14374,14736,239,218,5,7,7,5,3,10,0,0,53,33,3,3,0,0,0,1,0,0,0,0,-362,21,-2,2,-7,0,20,0,0,11.8,36.6,-24.8,1,3,-2,0
13349,15104,238,263,2,6,6,2,3,6,0,1,17,20,3,0,1,0,1,0,0,1,0,0,-1755,-25,-4,4,-3,0,-3,3,1,11,8.6,2.4,4,2,2,0
15330,15227,232,273,7,5,6,7,8,7,0,0,25,15,0,6,0,0,1,0,0,0,0,0,103,-41,2,-1,1,0,10,-6,0,100.8,126.6,-25.8,5,5,0,1
15876,15356,280,286,5,4,4,5,11,6,0,1,17,17,3,3,0,0,0,1,0,1,0,0,520,-6,1,-1,5,0,0,0,0,63.6,222.4,-158.8,4,4,0,0
14673,16700,250,261,4,8,8,4,6,8,0,1,15,14,1,2,1,1,1,0,0,1,0,0,-2027,-11,-4,4,-2,0,1,-1,0,19.6,92.4,-72.8,4,5,-1,0
14699,14882,271,282,5,3,3,5,2,5,1,0,14,17,4,5,1,1,1,0,1,0,0,0,-183,-11,2,-2,-3,0,-3,-1,0,22.4,9.2,13.2,3,4,-1,1
2518,2545,0,2,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,-27,-2,0,0,0,0,-8,0,0,21.6,22.4,-0.8,4,4,0,1
16050,13905,244,243,8,3,3,8,12,3,0,0,34,125,5,2,1,0,1,0,0,0,0,0,2145,1,5,-5,9,0,-91,3,1,54.8,28.6,26.2,4,3,1,1
15321,15743,266,279,6,6,6,6,7,6,0,1,19,19,5,5,0,1,0,1,0,1,0,0,-422,-13,0,0,1,0,0,0,-1,50,20,30,4,4,0,0
18219,13425,284,243,11,3,4,11,10,2,0,0,36,20,3,3,4,0,0,1,0,0,0,0,4794,41,8,-7,8,0,16,0,4,111.4,96,15.4,5,3,2,1
15111,14834,294,280,3,3,3,3,2,3,0,1,237,40,3,1,1,1,0,1,0,1,0,0,277,14,0,0,-1,0,197,2,0,36,17.2,18.8,4,4,0,1
17072,14513,282,259,8,4,4,8,5,4,0,1,20,27,2,7,1,0,1,0,0,1,0,0,2559,23,4,-4,1,0,-7,-5,1,56.6,62.8,-6.2,5,4,1,1
15527,15353,241,295,7,4,4,7,10,3,0,0,15,14,4,4,0,1,0,1,0,0,0,0,174,-54,3,-3,7,0,1,0,-1,89.2,55.8,33.4,3,4,-1,1
14749,15572,255,281,5,5,5,5,10,6,0,1,25,26,0,3,1,1,1,0,0,1,0,0,-823,-26,0,0,4,0,-1,-3,0,11.2,44.6,-33.4,3,3,0,0
2540,2510,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,1,0,64,22.2,41.8,4,4,0,1
15917,13944,226,253,11,2,2,11,14,3,0,0,15,59,5,1,1,1,1,0,0,0,0,0,1973,-27,9,-9,11,0,-44,4,0,40.2,83.6,-43.4,5,4,1,1
14207,15936,278,266,3,9,9,3,2,5,0,1,113,40,4,1,0,0,1,0,0,1,0,0,-1729,12,-6,6,-3,0,73,3,0,108.2,62.8,45.4,5,3,2,0
17183,15726,248,228,9,7,7,9,22,9,0,0,13,24,4,5,1,0,0,1,0,0,0,0,1457,20,2,-2,13,0,-11,-1,1,142,14.2,127.8,3,4,-1,1
17660,13667,264,250,9,1,3,9,14,1,0,0,18,15,1,3,4,1,1,0,0,0,0,0,3993,14,8,-6,13,0,3,-2,3,73.2,11.8,61.4,4,3,1,1
16230,15610,285,295,6,5,5,6,7,6,0,0,17,17,3,3,0,0,0,1,0,0,0,0,620,-10,1,-1,1,0,0,0,0,62.8,65.6,-2.8,5,4,1,0
14603,14115,291,264,2,2,2,2,3,6,0,1,12,16,1,4,2,0,1,0,0,1,0,0,488,27,0,0,-3,0,-4,-3,2,13.8,87,-73.2,3,5,-2,1
18387,15039,249,192,14,7,7,14,18,8,0,0,22,14,5,2,0,0,1,0,0,0,0,0,3348,57,7,-7,10,0,8,3,0,98.8,58,40.8,4,4,0,1
15703,14605,266,278,6,3,3,6,9,3,0,0,119,36,2,3,0,1,0,1,0,0,0,0,1098,-12,3,-3,6,0,83,-1,-1,26.6,12,14.6,3,5,-2,1
15253,15274,252,287,5,3,3,5,9,3,0,1,13,14,3,1,1,2,1,0,0,1,0,0,-21,-35,2,-2,6,0,-1,2,-1,29,37.2,-8.2,5,4,1,1
14687,14251,281,241,3,5,5,3,3,3,1,0,12,18,4,3,1,0,0,1,1,0,0,0,436,40,-2,2,0,0,-6,1,1,6.8,26.2,-19.4,2,3,-1,1
15512,15193,292,293,4,4,4,4,4,4,0,1,13,14,3,2,0,1,1,0,0,1,0,0,319,-1,0,0,0,0,-1,1,-1,46.2,22,24.2,4,2,2,1
15750,16739,236,258,7,8,8,7,7,12,0,1,20,16,3,3,1,3,0,1,0,1,0,0,-989,-22,-1,1,-5,0,4,0,-2,84,52.2,31.8,5,5,0,1
16835,15636,243,228,10,9,9,10,5,6,0,0,16,18,2,6,3,0,1,0,0,0,0,0,1199,15,1,-1,-1,0,-2,-4,3,18,40.2,-22.2,4,5,-1,1
15865,15512,307,274,5,6,6,5,6,6,1,0,15,23,4,5,0,0,0,1,1,0,0,0,353,33,-1,1,0,0,-8,-1,0,55.6,68.2,-12.6,5,4,1,1
13722,15213,262,241,2,7,7,2,2,13,0,0,16,24,5,2,1,0,0,1,0,0,0,0,-1491,21,-5,5,-11,0,-8,3,1,62,22,40,4,5,-1,1
13795,14680,228,270,4,4,4,4,5,3,0,0,32,18,2,4,0,1,0,1,0,0,0,0,-885,-42,0,0,2,0,14,-2,-1,18.2,25.8,-7.6,3,4,-1,0
14544,13597,274,280,3,1,1,3,4,1,0,1,19,16,3,5,0,0,1,0,0,1,0,0,947,-6,2,-2,3,0,3,-2,0,32.2,60.2,-28,3,5,-2,0
16448,15144,259,256,8,6,6,8,7,7,0,0,43,28,4,5,1,0,1,0,0,0,0,0,1304,3,2,-2,0,0,15,-1,1,97.2,13.4,83.8,4,5,-1,1
14612,18834,207,268,7,12,12,7,6,9,0,0,17,28,1,1,0,2,0,1,0,0,0,0,-4222,-61,-5,5,-3,0,-11,0,-2,31,16.4,14.6,2,3,-1,0
16737,15847,277,262,8,6,6,8,10,9,0,0,27,21,3,2,1,0,0,1,0,0,0,0,890,15,2,-2,1,0,6,1,1,43.4,76.8,-33.4,4,5,-1,1
13489,15120,256,269,1,4,4,1,0,4,0,1,20,38,2,4,0,0,1,0,0,1,0,0,-1631,-13,-3,3,-4,0,-18,-2,0,57.2,13.4,43.8,4,3,1,0
17202,14452,273,226,9,5,5,9,7,6,0,1,15,15,3,1,2,0,1,0,0,1,0,0,2750,47,4,-4,1,0,0,2,2,120,50.6,69.4,4,3,1,1
15514,14826,274,296,6,2,2,6,7,2,1,0,16,16,4,4,1,1,1,0,1,0,0,0,688,-22,4,-4,5,0,0,0,0,91.8,40.6,51.2,4,3,1,1
16305,15254,264,275,8,5,5,8,8,4,1,0,19,15,2,6,0,0,0,1,1,0,0,0,1051,-11,3,-3,4,0,4,-4,0,17.6,11.2,6.4,4,3,1,0
15275,14191,270,263,5,3,3,5,4,3,0,0,48,15,2,3,2,1,0,1,0,0,0,0,1084,7,2,-2,1,0,33,-1,1,80.6,47.4,33.2,3,4,-1,0
14356,14504,288,280,2,3,3,2,0,3,0,1,18,100,2,1,1,0,1,0,0,1,0,0,-148,8,-1,1,-3,0,-82,1,1,9.2,52.2,-43,4,5,-1,1
15131,16586,269,256,6,9,9,6,5,8,1,0,21,13,3,4,1,3,0,1,1,0,0,0,-1455,13,-3,3,-3,0,8,-1,-2,14.6,76.6,-62,4,5,-1,1
15057,14890,285,275,4,4,4,4,6,6,0,1,21,17,2,4,0,0,1,0,0,1,0,0,167,10,0,0,0,0,4,-2,0,57.2,66.6,-9.4,3,5,-2,1
17563,16142,262,242,11,7,7,11,10,11,0,0,34,20,2,1,0,1,1,0,0,0,0,0,1421,20,4,-4,-1,0,14,1,-1,36.8,59.2,-22.4,3,4,-1,0
15381,14796,272,274,5,3,3,5,9,4,1,0,19,17,3,2,0,0,1,0,1,0,0,0,585,-2,2,-2,5,0,2,1,0,19.8,93.4,-73.6,5,5,0,1
14350,13803,246,219,5,5,5,5,3,7,0,0,13,10,0,0,1,1,0,1,0,0,0,0,547,27,0,0,-4,0,3,0,0,7.8,6,1.8,3,4,-1,1
17390,13993,243,264,11,2,2,11,19,3,1,0,17,14,2,3,0,0,1,0,1,0,0,0,3397,-21,9,-9,16,0,3,-1,0,48.4,18,30.4,4,4,0,1
16306,17003,235,249,9,11,11,9,10,16,1,0,15,14,2,3,0,0,0,1,1,0,0,0,-697,-14,-2,2,-6,0,1,-1,0,25.6,183.8,-158.2,4,3,1,1
14300,17255,289,282,2,8,8,2,4,11,0,0,17,16,2,4,0,1,1,0,0,0,0,0,-2955,7,-6,6,-7,0,1,-2,-1,21,75.4,-54.4,3,2,1,0
15092,15430,229,268,5,6,6,5,6,7,0,0,24,32,3,8,2,0,0,1,0,0,0,0,-338,-39,-1,1,-1,0,-8,-5,2,104.8,47.8,57,4,3,1,0
14573,14300,233,248,5,4,4,5,7,6,0,0,18,16,1,1,1,0,1,0,0,0,0,0,273,-15,1,-1,1,0,2,0,1,23.4,68.6,-45.2,4,3,1,0
15081,17056,281,266,3,9,9,3,7,13,0,0,16,16,6,3,0,0,0,1,0,0,0,0,-1975,15,-6,6,-6,0,0,3,0,9.6,24.8,-15.2,2,3,-1,0
15638,14373,303,277,4,3,3,4,7,2,0,1,17,15,2,3,0,0,0,1,0,1,0,0,1265,26,1,-1,5,0,2,-1,0,59.2,17.6,41.6,3,3,0,1
17146,15129,268,272,8,5,5,8,13,2,0,0,14,35,4,4,1,2,0,1,0,0,0,0,2017,-4,3,-3,11,0,-21,0,-1,14.2,70.2,-56,4,4,0,1
14706,15439,282,289,3,5,5,3,2,4,0,0,14,20,7,1,1,1,0,1,0,0,0,0,-733,-7,-2,2,-2,0,-6,6,0,13.8,9.2,4.6,3,4,-1,1
15566,15085,264,258,6,6,6,6,6,3,0,1,121,17,1,1,1,1,0,1,0,1,0,0,481,6,0,0,3,0,104,0,0,9.2,50.4,-41.2,3,5,-2,1
11970,18437,183,308,1,13,13,1,1,6,0,0,22,223,3,0,0,3,0,1,0,0,0,0,-6467,-125,-12,12,-5,0,-201,3,-3,27.2,13,14.2,4,3,1,0
