assist_diff,cs_diff,diff_level7_count,diff_mean_level,firstBlood_diff,firstDragon_diff,gold_diff,kill_diff,towerplates_diff,wards_killed_diff,wards_placed_diff,target
2,-20,-2,-22.4,1,0,46,2,-1,-1,-24,1
2,-54,1,17.0,-1,-1,-669,-2,-2,-3,17,0
-1,10,-2,-20.6,1,1,-156,-1,0,-3,-14,1
9,43,3,9.8,1,-1,4713,8,3,5,-5,1
-1,26,-1,-18.2,1,1,952,1,1,5,-4,0
2,-17,0,12.6,-1,-1,1,1,0,-3,79,1
-1,-5,-2,5.2,1,-1,574,2,1,3,-3,0
-9,4,-1,-6.0,-1,0,-2402,-5,1,-1,19,0
1,16,0,2.8,1,0,835,0,2,1,-1,1
10,-1,-1,63.0,-1,1,2895,7,0,-1,-10,1
6,-2,-3,-10.2,-1,0,2133,4,1,-3,4,1
1,-10,-1,-12.8,-1,0,-544,1,0,-1,4,1
3,4,-1,-29.0,-1,0,793,2,-2,-1,-21,0
13,21,-1,-5.0,1,1,2837,4,2,-1,-2,0
-6,4,-2,9.0,1,0,-1235,-3,-1,2,-10,1
-8,3,3,63.0,-1,-1,-635,-1,0,-3,-3,1
-4,18,-1,-18.2,1,-1,-733,-2,0,-1,19,0
5,13,-1,134.2,1,-1,1345,2,-1,0,6,1
2,16,0,-1.0,1,-1,-369,-2,-1,2,-2,1
-3,-17,-1,0.6,-1,0,-202,-1,3,0,1,1
6,-16,-1,-6.0,1,0,1082,1,0,-1,1,1
3,-11,1,-1.2,-1,-1,582,3,-2,0,1,1
5,55,2,-65.0,1,0,3528,10,4,0,4,1
4,-24,-1,-9.0,-1,-1,637,3,-1,-1,23,1
0,-58,-1,-10.8,1,0,-286,0,0,0,-2,0
0,-3,1,63.0,1,0,603,2,-1,0,-3,1
-5,26,-1,-7.4,-1,0,51,-2,1,2,58,0
-4,-45,0,128.8,1,-1,-2902,-5,-1,2,-3,0
7,-42,-3,-12.8,1,1,-1073,1,-1,-5,96,0
18,-15,0,8.4,1,0,3110,8,0,1,16,1
-7,-20,-1,-54.0,-1,0,-1538,-1,1,-4,-2,1
2,16,-1,4.4,-1,0,1906,2,-1,3,-2,1
1,4,1,-8.4,-1,0,512,1,-1,4,-38,0
0,0,1,32.8,1,0,188,1,-3,1,3,1
0,10,1,14.2,-1,-1,-996,-4,0,0,-2,0
0,-54,-2,3.4,1,0,-632,2,0,-1,-1,0
6,-14,1,38.0,1,-1,1270,4,-1,-4,33,0
16,-38,-1,-17.2,1,0,2425,7,1,1,0,1
2,21,0,-12.2,1,0,708,2,0,0,-2,0
4,-9,1,50.8,-1,-1,502,2,0,-2,1,1
9,31,0,14.8,1,0,3332,7,4,3,0,1
19,15,0,-7.2,1,0,3515,9,2,1,-25,1
3,47,-2,-39.0,1,0,2105,5,1,0,-9,1
-1,-44,-1,-80.0,-1,-1,-1571,-2,0,-3,3,0
5,-2,-2,-40.0,1,0,985,4,-1,-1,-27,1
3,-7,-1,-71.8,-1,0,693,3,0,0,2,1
12,-12,-1,83.0,-1,1,2653,7,-1,1,41,1
6,8,2,2.8,1,0,775,3,0,-1,26,0
9,-7,-1,70.6,-1,0,1239,2,2,-2,-2,1
1,39,1,18.8,1,0,934,2,-1,2,-1,1
-2,-48,-1,-9.2,-1,-1,-1735,-3,0,-1,-3,0
-2,-39,-2,-30.2,-1,-1,-1457,-3,-1,0,90,0
7,27,0,43.6,-1,0,2250,2,1,-2,7,1
0,34,-1,191.4,1,1,1408,1,3,-1,-1,1
5,13,3,-12.8,-1,-1,1488,2,1,-3,0,1
-6,12,0,7.8,-1,-1,-2315,-6,-2,3,-5,1
3,-31,1,3.0,-1,0,-834,-2,0,0,-2,0
3,29,-1,-56.2,1,-1,2783,5,1,-2,2,1
-3,-9,0,58.8,-1,0,72,1,1,-3,14,1
-10,-29,0,47.0,-1,-1,-3337,-7,0,-3,-1,0
-3,-11,-2,-21.6,-1,-1,-1331,-3,0,3,14,1
-5,4,1,-20.4,-1,0,-2213,-5,1,1,8,0
-8,9,-1,-16.4,-1,1,-1054,-4,2,-1,-22,0
4,21,1,4.0,1,-1,1980,2,2,2,23,1
11,-22,1,53.4,-1,0,1705,4,1,4,17,1
1,22,-1,-6.6,-1,0,727,1,0,-3,2,0
2,13,-2,7.8,1,-1,1902,4,3,0,3,0
1,3,3,25.6,1,1,-389,1,-3,0,82,0
-2,-45,1,-1.8,-1,-1,-1444,-3,-2,-4,-29,0
0,18,1,-179.4,1,-1,1178,2,1,-1,-5,0
-2,-17,1,31.4,-1,0,-219,0,0,3,7,0
-3,22,1,19.8,-1,0,-1022,-2,-1,2,-23,0
8,10,0,2.0,1,0,1972,7,-1,-5,4,1
0,34,-1,-11.0,1,0,647,0,3,-6,4,0
2,-16,1,5.2,-1,0,-1337,-3,-3,1,-8,0
3,2,0,-120.8,-1,0,283,1,0,1,1,1
-5,-20,-1,-54.0,1,-1,-1197,-3,-1,0,-16,1
3,17,0,-1.0,1,0,1339,3,0,1,0,1
-3,-12,3,12.2,-1,-1,-338,-1,-1,2,-2,0
6,53,0,18.2,1,1,4236,7,3,-1,0,0
-10,8,0,-13.6,1,1,-3162,-7,-1,-3,2,0
-4,-13,2,71.0,-1,-1,-600,-2,0,-2,5,1
-2,11,2,25.4,1,0,-130,-1,1,3,-4,1
6,27,0,-11.6,1,0,2776,6,1,0,-66,1
8,-17,0,-95.2,1,0,314,2,1,2,2,0
5,-28,-1,-20.6,-1,0,-581,-1,0,2,-87,0
0,4,1,42.4,0,0,77,0,0,0,1,1
-8,-6,1,28.2,1,1,-1031,-1,0,0,2,0
13,19,-1,11.0,1,0,983,1,-1,2,-4,1
-3,15,-1,-4.2,1,-1,79,-1,1,-2,-17,0
-4,33,0,0.0,-1,0,-1649,-6,1,6,-5,1
12,0,-1,-57.2,1,0,3161,7,0,-2,-20,1
-2,14,1,-2.8,1,0,1367,4,1,6,0,1
-6,-35,-2,0.0,-1,-1,-301,-1,-1,0,-1,1
8,-9,0,-57.6,-1,1,147,1,0,1,5,0
7,-10,0,21.8,-1,0,28,0,-3,-2,0,1
1,-35,-1,-47.2,-1,-1,-1058,-3,0,-1,-96,0
-6,5,1,14.6,-1,0,-513,-1,1,-2,-45,0
-2,15,-1,-40.0,-1,-1,-747,-1,-1,2,-6,0
6,13,-1,6.0,1,-1,2236,5,1,-6,-21,1
4,6,-1,-43.4,-1,-1,2305,5,0,-7,1,1
-6,-13,-1,-1.6,-1,-1,-1095,-2,-2,1,-5,0
0,75,0,-25.2,-1,0,1652,0,0,-2,2,1
1,-23,1,-6.0,-1,-1,-50,-1,1,2,1,1
6,-51,-1,12.2,-1,0,993,4,0,-1,13,1
-8,9,2,6.8,-1,0,-2479,-5,-2,2,-3,0
0,-4,1,-10.2,1,0,60,0,0,0,0,0
-7,-43,-1,-25.8,-1,0,-2832,-5,-2,-3,1,0
5,-6,1,-43.8,-1,0,208,-1,-1,-2,33,1
3,-5,0,-2.6,-1,0,207,0,0,-2,13,1
-1,21,-2,-17.6,1,0,333,-1,1,1,-8,1
-5,2,1,42.6,1,0,-1168,-2,-2,0,-4,0
-3,-45,1,-27.6,1,0,-1133,2,0,1,2,0
1,-42,2,-38.8,-1,-1,77,1,0,0,-17,1
6,1,1,29.6,1,0,2572,5,1,0,94,1
1,42,0,-18.8,-1,0,1162,3,0,4,-13,1
-3,-18,-1,-21.2,-1,1,-2417,-4,0,-1,19,0
5,14,0,-20.4,1,0,2393,6,1,-3,-63,1
0,20,0,-31.0,1,0,422,0,0,-2,0,1
3,54,-2,-26.0,-1,0,2281,3,1,1,-16,1
-3,-4,0,-2.4,1,-1,-99,0,1,0,-3,0
-2,6,0,-0.6,-1,-1,261,0,0,1,125,1
-5,1,0,1.8,-1,0,-2062,-5,0,-1,-8,0
-4,47,-1,-13.2,-1,-1,564,-1,2,-5,97,0
-4,-20,0,14.6,1,-1,-1921,-3,-1,0,2,0
-1,10,2,17.2,1,0,248,1,0,2,-25,1
2,55,0,41.6,1,1,2860,4,3,5,-23,1
1,-11,-1,4.8,1,-1,-100,1,-1,-1,2,0
5,-39,-1,24.2,1,0,-22,1,-1,2,-22,0
9,-3,-3,-70.4,1,0,2380,5,0,0,-2,1
1,10,-1,-23.2,1,1,1245,4,1,3,-10,0
4,18,-1,7.0,-1,0,2112,4,0,2,3,1
0,7,-1,0.2,-1,-1,1592,2,1,-2,0,1
-2,62,-1,-27.4,-1,0,1683,1,0,-2,0,1
5,-26,-2,-20.8,-1,1,1401,5,0,-2,-4,1
2,1,0,-47.4,1,1,2346,6,3,1,3,1
-7,-14,1,-10.2,1,1,-701,0,0,-3,4,0
-1,3,1,15.8,-1,-1,-59,-1,0,2,92,0
3,6,0,-9.8,-1,-1,598,1,-1,2,-10,1
8,42,-1,-36.0,1,0,2879,5,1,0,-7,0
-1,-6,-1,-13.6,-1,-1,-598,-2,0,-2,0,0
-10,10,1,74.2,-1,0,-2497,-8,0,-2,-5,1
-5,-2,2,-2.0,-1,-1,-245,-1,-1,3,-4,1
-2,-6,2,32.6,1,0,294,2,0,-1,-2,1
-16,25,2,-39.8,-1,0,-1981,-6,0,-2,-10,1
-5,4,1,29.6,1,0,-742,-1,0,-2,-11,1
3,-21,-1,6.4,1,1,114,2,1,0,-19,1
2,34,1,-0.4,-1,0,1856,4,2,-1,-81,1
7,1,0,-2.0,-1,-1,1688,2,-1,0,-6,0
0,74,0,5.2,1,0,1924,2,0,-3,23,1
6,-6,0,21.8,1,-1,397,0,0,-1,-14,0
-11,-25,0,10.4,-1,0,-3298,-6,-1,-3,-1,0
1,-21,2,47.8,1,-1,-1124,-1,0,1,-3,1
2,32,1,-17.0,-1,-1,1908,2,0,-2,2,1
2,26,0,45.6,1,-1,759,0,0,4,-5,0
-10,-31,-1,-27.0,-1,0,-2967,-5,0,1,4,1
-3,19,-1,-8.8,-1,0,-1524,-6,0,0,64,0
5,27,0,-82.8,1,-1,1721,2,1,-3,1,1
-7,21,-2,-24.8,-1,0,-362,-2,0,0,20,0
-3,-25,2,2.4,1,-1,-1755,-4,1,3,-3,0
1,-41,0,-25.8,1,0,103,2,0,-6,10,1
5,-6,0,-158.8,-1,-1,520,1,0,0,0,0
-2,-11,-1,-72.8,1,-1,-2027,-4,0,-1,1,0
-3,-11,-1,13.2,1,1,-183,2,0,-1,-3,1
0,-2,0,-0.8,0,0,-27,0,0,0,-8,1
9,1,1,26.2,1,0,2145,5,1,3,-91,1
1,-13,0,30.0,-1,-1,-422,0,-1,0,0,0
8,41,2,15.4,-1,0,4794,8,4,0,16,1
-1,14,0,18.8,-1,-1,277,0,0,2,197,1
1,23,1,-6.2,1,-1,2559,4,1,-5,-7,1
7,-54,-1,33.4,-1,0,174,3,-1,0,1,1
4,-26,0,-33.4,1,-1,-823,0,0,-3,-1,0
0,1,0,41.8,0,0,30,0,0,1,0,1
11,-27,1,-43.4,1,0,1973,9,0,4,-44,1
-3,12,2,45.4,1,-1,-1729,-6,0,3,73,0
13,20,-1,127.8,-1,0,1457,2,1,-1,-11,1
13,14,1,61.4,1,0,3993,8,3,-2,3,1
1,-10,1,-2.8,-1,0,620,1,0,0,0,0
-3,27,-2,-73.2,1,-1,488,0,2,-3,-4,1
10,57,0,40.8,1,0,3348,7,0,3,8,1
6,-12,-2,14.6,-1,0,1098,3,-1,-1,83,1
6,-35,1,-8.2,1,-1,-21,2,-1,2,-1,1
0,40,-1,-19.4,-1,1,436,-2,1,1,-6,1
0,-1,2,24.2,1,-1,319,0,-1,1,-1,1
-5,-22,0,31.8,-1,-1,-989,-1,-2,0,4,1
-1,15,-1,-22.2,1,0,1199,1,3,-4,-2,1
0,33,1,-12.6,-1,1,353,-1,0,-1,-8,1
-11,21,-1,40.0,-1,0,-1491,-5,1,3,-8,1
2,-42,-1,-7.6,-1,0,-885,0,-1,-2,14,0
3,-6,-2,-28.0,1,-1,947,2,0,-2,3,0
0,3,-1,83.8,1,0,1304,2,1,-1,15,1
-3,-61,-1,14.6,-1,0,-4222,-5,-2,0,-11,0
1,15,-1,-33.4,-1,0,890,2,1,1,6,1
-4,-13,1,43.8,1,-1,-1631,-3,0,-2,-18,0
1,47,1,69.4,1,-1,2750,4,2,2,0,1
5,-22,1,51.2,1,1,688,4,0,0,0,1
4,-11,1,6.4,-1,1,1051,3,0,-4,4,0
1,7,-1,33.2,-1,0,1084,2,1,-1,33,0
-3,8,-1,-43.0,1,-1,-148,-1,1,1,-82,1
-3,13,-1,-62.0,-1,1,-1455,-3,-2,-1,8,1
0,10,-2,-9.4,1,-1,167,0,0,-2,4,1
-1,20,-1,-22.4,1,0,1421,4,-1,1,14,0
5,-2,0,-73.6,1,1,585,2,0,1,2,1
-4,27,-1,1.8,-1,0,547,0,0,0,3,1
16,-21,0,30.4,1,1,3397,9,0,-1,3,1
-6,-14,1,-158.2,-1,1,-697,-2,0,-1,1,1
-7,7,1,-54.4,1,0,-2955,-6,-1,-2,1,0
-1,-39,1,57.0,-1,0,-338,-1,2,-5,-8,0
1,-15,1,-45.2,1,0,273,1,1,0,2,0
-6,15,-1,-15.2,-1,0,-1975,-6,0,3,0,0
5,26,0,41.6,-1,-1,1265,1,0,-1,2,1
11,-4,0,-56.0,-1,0,2017,3,-1,0,-21,1
-2,-7,-1,4.6,-1,0,-733,-2,0,6,-6,1
3,6,-2,-41.2,-1,-1,481,0,0,0,104,1
-5,-125,1,14.2,-1,0,-6467,-12,-3,3,-201,0
-4,-10,0,-60.2,1,1,-220,1,1,-4,2,1
4,31,-1,-28.2,1,0,1534,2,1,4,-9,1
-5,43,0,6.8,-1,-1,151,-3,1,1,-3,1
-3,-33,1,4.0,1,0,-2886,-4,-1,1,-5,0
0,20,-2,-8.2,1,0,620,2,-1,1,-24,0
-4,14,-1,6.2,-1,0,-224,-1,0,-1,-17,0
2,-45,-1,8.4,1,0,-1163,-1,0,-1,-19,0
3,-17,-1,-12.4,-1,0,139,1,0,0,12,0
-1,35,-1,-2.6,-1,-1,475,0,0,-3,262,1
11,32,-1,-70.2,1,1,5211,10,5,2,-1,1
6,13,-1,-11.6,-1,0,1167,2,-1,-3,8,1
3,-17,0,-6.8,1,-1,-73,0,0,-1,3,0
4,51,4,15.4,1,0,4034,6,1,-1,2,1
3,-54,-1,-2.2,-1,0,-488,1,-2,1,22,1
4,0,1,-11.4,-1,0,1236,2,0,4,-6,0
-5,24,1,14.0,-1,-1,-156,-2,0,3,-21,0
1,19,-1,7.0,1,0,758,2,0,-4,7,1
-1,-20,0,19.2,1,0,-1007,-1,0,-2,22,0
6,14,-1,-8.8,1,1,1941,2,2,0,-1,1
-2,-4,0,116.2,-1,0,-155,-1,0,-3,4,0
-3,-39,1,18.4,-1,-1,-2875,-6,-1,4,33,0
1,30,0,5.0,1,-1,958,2,1,-3,0,0
-8,-39,2,15.6,-1,0,-3755,-5,0,0,-19,0
-5,19,1,8.8,1,0,-250,0,-2,1,-20,1
6,25,0,8.0,1,-1,1257,2,1,1,3,1
3,-31,1,21.6,1,0,352,4,0,-3,2,0
2,17,0,-63.6,1,-1,1160,2,0,0,15,1
-7,2,0,-3.4,1,-1,-466,-1,0,2,-23,1
-1,-10,0,0.2,1,0,-88,0,2,-2,-11,1
-6,-11,2,-72.2,-1,0,-3261,-7,-1,1,-3,0
0,-34,2,20.6,-1,0,-1760,-3,-3,-1,11,0
-12,22,1,15.8,-1,-1,-2654,-8,0,-1,1,0
11,-6,-1,-32.4,1,1,2060,6,1,0,4,1
-6,-2,0,-125.0,1,-1,-1178,-3,0,1,-22,0
-10,21,-1,-6.4,-1,1,-1458,-5,0,5,-7,0
4,9,-1,36.4,1,0,267,0,0,1,-20,0
-6,5,2,12.6,1,0,-1955,-6,1,1,-5,0
-4,4,-1,-24.8,-1,0,-1914,-3,1,-2,-12,1
-1,-64,2,-4.0,1,-1,-999,0,0,2,-1,0
-3,34,-1,19.6,-1,0,44,-1,-1,3,-37,0
-1,-17,-2,-21.0,-1,-1,-863,1,1,-6,6,0
-8,-19,-1,-2.4,1,0,-2771,-5,-1,1,-3,0
-2,0,-1,-4.2,1,0,-665,-1,-1,0,-1,0
-2,51,2,12.8,1,0,1176,2,0,-4,-17,1
1,-8,1,37.8,-1,0,-2065,-5,-3,-4,7,1
6,-1,-1,-7.4,-1,0,1938,5,0,1,-14,1
-2,15,0,42.8,-1,0,1007,3,-1,1,-3,1
-1,-49,1,-4.0,-1,-1,-2239,-4,0,-1,-10,0
1,14,0,-3.0,1,-1,2029,4,1,-2,2,1
-4,-13,-1,52.0,-1,0,-2885,-7,-1,2,2,0
1,19,1,5.4,1,0,-926,-4,0,1,-96,0
4,7,2,11.2,-1,1,1438,2,2,-2,4,1
-2,-21,-2,-10.0,-1,0,-1582,-2,-2,1,-38,1
-6,-64,0,-2.6,-1,0,-3478,-6,0,3,17,0
2,16,1,-9.2,1,0,124,0,1,-1,0,1
7,-1,2,78.2,1,0,2974,7,1,1,2,1
-5,-28,-1,-13.2,1,0,-1297,-1,-1,-2,0,0
3,24,-1,-5.2,1,0,1043,0,-1,-2,16,1
-9,11,0,-2.4,-1,0,-1107,-4,0,-2,28,1
3,1,-3,-17.2,1,-1,-55,0,0,-5,21,0
6,11,1,31.2,-1,-1,1460,2,2,0,4,1
-3,-18,1,-3.8,-1,0,-3223,-7,-3,-1,-3,0
-4,-35,-2,-36.6,-1,0,-2000,-4,-2,-1,14,1
1,18,0,-6.2,-1,-1,1231,1,0,1,-5,0
-7,19,2,31.0,-1,0,-704,-2,1,1,20,0
-6,-25,1,19.2,1,0,-2159,-4,0,-2,-21,1
0,2,-2,-57.0,1,0,-554,0,-1,-2,1,1
2,9,-1,32.2,-1,0,2133,4,1,2,0,1
-1,-27,-2,-25.0,1,-1,-1862,-3,1,-1,-20,0
-10,-40,3,45.0,1,0,-3538,-5,-1,2,-21,0
-4,41,1,116.6,-1,1,-1476,-5,0,0,-4,0
-1,28,1,1.0,-1,0,165,1,0,0,1,0
-7,-75,0,-15.6,-1,0,-5253,-10,-1,-2,-152,0
3,22,2,-42.0,1,0,600,1,-1,1,-3,0
7,-22,2,-17.0,1,1,610,1,1,-3,-20,1
0,0,3,77.4,0,0,-10,0,0,0,1,1
-10,22,1,-3.4,1,0,-2242,-6,-1,1,54,0
6,70,1,1.4,1,0,4187,4,2,3,-4,1
-14,-71,0,-18.8,-1,-1,-6033,-8,-2,0,-3,0
-1,-1,1,14.2,1,-1,-291,0,1,7,-3,1
0,-50,0,0.0,1,1,-598,1,0,3,-6,0
-3,-55,0,-70.2,1,0,-2613,-4,0,-1,-4,0
-1,23,1,-22.0,-1,-1,783,0,0,1,-4,0
4,36,0,46.2,1,0,1599,2,1,0,1,1
1,-6,0,-74.8,1,-1,69,0,0,-5,3,1
-7,-33,-2,-25.8,-1,0,-2219,-2,0,1,5,0
3,-10,-2,-30.4,-1,0,630,1,1,3,15,0
6,-13,-1,-10.2,-1,1,1550,3,1,-4,4,1
-9,8,1,86.4,-1,-1,-1414,-6,1,1,2,0
6,-11,2,27.0,1,0,1359,4,-1,4,-23,1
-1,7,0,19.6,1,-1,-283,-2,-3,4,-5,1
3,-26,-2,-34.4,-1,0,-710,-1,0,-3,3,1
-1,48,1,25.2,1,-1,3471,7,2,-3,26,1
-1,-4,2,27.0,1,0,-808,-1,2,-3,4,1
1,23,-1,-11.8,-1,0,351,-1,2,-2,6,1
-2,-20,0,9.2,-1,-1,-1172,-4,0,-3,27,0
-3,-5,-3,3.4,-1,0,-1908,-4,-1,-1,3,1
2,19,0,-81.4,1,-1,1422,1,2,0,-26,1
-14,-18,2,12.8,-1,0,-3656,-7,0,-1,3,0
1,1,1,-43.8,-1,0,-1386,-3,0,0,-8,0
3,1,-1,-80.2,1,0,2404,6,0,-3,4,1
3,66,3,13.6,-1,1,3948,6,0,1,-24,1
1,-29,-1,9.2,-1,-1,-474,-1,0,-3,-90,0
11,-32,0,16.8,-1,-1,1566,4,0,0,3,1
-9,-9,-2,7.4,1,0,-1137,-2,1,-1,7,0
0,1,1,-2.2,0,0,21,0,0,0,0,0
1,17,4,17.6,1,0,756,1,0,2,1,1
1,-9,-1,36.2,1,0,342,2,0,0,-1,1
4,3,1,-5.4,-1,1,2066,4,0,1,-4,1
8,-24,0,6.8,1,0,1680,6,0,5,3,1
-8,2,1,73.0,-1,-1,-1482,-2,0,0,-4,1
-5,30,-1,-21.2,-1,0,-439,-2,1,0,3,1
5,-26,-1,21.4,-1,-1,1900,5,0,3,-6,0
6,44,3,12.2,1,-1,2962,4,0,1,-2,0
-1,-11,0,-0.8,-1,0,306,-2,0,3,-22,0
0,-54,1,46.6,-1,0,-556,1,-2,2,-74,0
-5,-12,0,5.4,-1,-1,-1375,-3,0,1,-1,0
-1,14,0,-59.6,1,-1,-232,0,1,0,-10,0
0,-32,0,9.6,-1,-1,-1535,-3,0,1,4,0
-3,44,0,-8.6,1,0,929,-1,2,4,2,0
-1,11,-2,36.8,1,0,112,-1,-1,1,-18,1
4,17,-2,-50.8,1,0,2240,5,1,3,-2,1
-7,10,-1,8.8,-1,0,-3239,-7,-3,-1,-3,0
0,18,-2,-9.2,-1,-1,523,0,0,-1,-1,1
4,19,2,11.0,-1,1,1008,2,0,4,-6,1
-1,-39,0,-16.2,-1,-1,-3125,-6,-3,3,-3,1
-7,-50,0,38.4,-1,-1,-5169,-12,-3,1,16,0
-6,6,1,1.4,1,0,646,5,0,1,-3,1
2,-10,-1,35.6,-1,0,401,1,1,-2,3,0
4,9,1,31.6,1,0,1758,4,0,2,2,1
2,3,-1,-18.8,-1,-1,326,0,0,-3,-30,1
-14,-6,-1,0.2,-1,0,-3776,-10,1,-3,1,0
3,-23,1,-7.6,-1,0,994,3,1,1,-7,0
-1,-15,-2,-41.8,-1,-1,-690,-1,-1,-1,0,0
-7,-30,1,-52.0,-1,-1,-1455,-5,0,1,-1,1
2,23,-3,-5.2,1,-1,2061,3,2,1,-5,0
2,9,-1,-0.2,1,0,1042,2,2,-1,-3,0
-7,-37,1,40.2,-1,-1,-3080,-4,-1,-6,-17,0
3,-38,1,26.2,1,0,-760,1,0,-2,19,0
4,-10,0,7.8,-1,0,133,0,-2,1,2,0
-1,3,-1,9.2,-1,-1,-233,-1,0,1,3,1
-3,24,-1,-10.8,1,1,141,0,1,0,-14,1
-2,-3,-1,-4.2,1,-1,-956,-3,-1,-1,-2,0
11,-29,2,8.2,-1,1,376,1,0,-4,0,1
0,-32,-1,-4.8,-1,-1,-1249,-2,0,-1,-6,0
2,-40,0,32.0,-1,0,-947,-2,1,4,-1,0
-2,-45,2,111.8,1,1,-1624,0,-2,-3,36,0
5,21,0,28.4,1,0,1116,2,-1,4,15,0
-2,-14,1,0.8,1,0,-1297,-1,-1,4,38,1
7,-32,-1,58.6,1,1,669,4,0,-3,1,0
10,-30,0,99.4,1,0,1565,6,0,3,-61,1
-6,17,1,43.8,-1,1,-1007,-2,-1,2,-96,0
-9,12,-2,-73.4,1,1,-308,0,1,-1,0,1
6,52,-1,64.6,1,0,3335,4,3,0,8,1
-3,-13,0,-31.0,-1,-1,-1083,-2,-1,-2,0,1
4,29,-1,85.0,1,0,2035,4,0,0,43,0
-1,64,2,5.0,-1,1,755,-2,2,4,-5,1
9,-44,-2,15.8,-1,0,1223,6,-1,-3,3,1
0,13,-1,-38.0,-1,1,480,-1,-1,2,-99,1
1,31,2,69.2,1,0,823,1,0,1,19,0
-5,16,1,-86.4,1,-1,-593,-2,1,-1,-4,1
5,15,0,-2.4,-1,0,2268,3,0,0,-86,1
-5,13,1,-106.0,-1,0,-3230,-8,-2,-1,1,0
-7,42,2,-31.2,-1,0,999,1,1,1,-31,1
10,-10,2,0.4,1,1,3129,8,2,1,-1,1
4,-14,1,42.2,1,1,1053,1,0,2,-1,1
9,-64,-1,-3.6,1,0,-436,1,-1,0,26,0
10,18,2,-3.0,-1,1,986,2,3,-2,13,0
0,-47,0,23.4,-1,0,-1645,-2,-2,-2,0,1
2,18,-3,-20.6,1,0,1567,3,-1,1,24,0
-2,-15,0,-48.4,1,0,-1504,-4,1,1,-13,1
2,-13,-3,-49.0,1,0,966,1,2,3,0,1
-5,-24,-1,-87.4,-1,0,-1454,-4,1,-5,-1,1
2,16,1,-23.6,1,1,646,1,-1,5,-23,1
-4,-28,-2,-8.4,1,1,-2151,-3,-2,1,2,0
-6,-21,2,-54.8,-1,-1,-2317,-5,-3,0,-1,0
-1,25,-2,19.8,1,0,-744,-4,0,-4,4,1
3,-23,0,70.2,-1,0,440,2,0,2,1,0
-8,2,1,-62.8,-1,-1,-1073,-3,4,1,21,0
8,-5,1,14.6,1,0,2541,6,2,3,6,0
-2,5,-2,-12.0,-1,0,-490,0,0,-2,0,0
8,-6,-1,15.2,-1,0,1760,6,1,5,82,1
9,25,2,3.8,-1,0,2180,4,0,-2,0,1
-7,5,0,-22.0,1,0,-1893,-3,0,-1,2,1
-4,21,2,33.0,-1,0,-2195,-7,0,4,-3,1
-1,37,0,-4.8,1,-1,1024,2,1,-3,-1,1
5,12,3,7.0,1,1,2463,5,3,-1,1,1
12,15,0,-3.4,1,0,2344,5,0,3,-1,1
-4,15,1,-33.8,1,-1,-1950,-7,0,-4,-4,0
3,-16,-1,30.0,1,-1,-136,-1,0,-4,98,1
4,1,2,-31.0,1,0,2504,6,1,-1,14,1
-7,35,0,1.4,-1,0,-711,-3,-1,4,17,1
2,35,-4,-20.2,1,0,1767,2,1,0,10,0
-5,-5,1,158.4,1,0,-1077,-2,-1,2,9,0
3,-72,2,8.6,1,-1,-1871,-1,0,1,16,0
5,1,-3,-48.4,-1,1,1297,4,0,2,19,1
-2,11,0,-34.2,-1,-1,-153,-1,0,5,-1,1
12,18,0,-27.6,1,1,6177,15,3,2,-17,1
-6,9,1,10.4,1,0,-1160,-2,0,1,-3,1
-3,57,-2,5.2,1,0,3090,5,1,-1,196,1
0,-28,-1,6.6,-1,-1,-507,-1,-1,0,-5,0
-2,113,1,-43.2,-1,0,3942,4,4,1,95,1
5,-19,-2,5.4,1,-1,-285,1,-1,2,-94,0
1,-18,-3,-43.8,-1,0,1654,4,0,-2,19,1
5,-9,0,-15.8,-1,0,1563,3,2,1,-4,1
9,14,1,85.8,-1,0,3212,8,0,-3,-1,0
8,16,-1,-7.8,-1,-1,3707,7,1,-2,103,1
-3,3,1,8.0,-1,0,-97,-1,-2,3,2,1
7,-30,-1,-3.6,1,0,639,3,2,-3,94,1
2,-10,2,57.8,1,0,-776,-1,-1,-1,-24,0
2,-4,1,8.2,-1,0,768,2,1,2,1,0
5,26,0,6.0,-1,0,484,-1,0,0,12,1
-13,-51,-1,-8.6,-1,0,-4634,-8,-2,-2,2,0
-4,-42,-1,-89.8,1,0,-4137,-7,0,-3,4,0
1,22,-1,-8.8,-1,0,-546,-3,-2,3,-26,0
6,-6,0,32.4,1,0,2834,9,-2,-1,94,1
-10,-5,1,15.0,-1,0,-2712,-5,-2,2,-6,0
5,13,1,15.2,1,0,3016,7,3,1,2,1
4,-29,0,1.8,-1,0,290,1,-1,0,-32,0
8,1,1,1.2,1,0,1786,4,0,1,6,1
8,-13,2,-17.2,1,0,1892,5,0,1,0,1
1,23,-2,-12.0,1,0,1727,6,0,-2,20,0
-2,14,-1,-17.4,-1,0,-586,-2,0,-1,-5,0
2,38,0,-12.8,1,0,1786,2,0,0,30,1
5,-10,-1,-25.4,1,0,241,1,2,-1,-95,1
12,-16,0,-2.8,1,0,2589,7,-1,5,2,1
3,34,1,-13.4,-1,1,3171,5,1,3,-1,1
-5,0,1,112.4,-1,1,-1098,0,1,2,-1,1
-6,-37,0,16.8,1,1,-2162,-3,0,1,-100,0
-4,-2,-3,-19.4,-1,0,-1567,-5,-1,-3,-1,0
0,14,4,37.6,1,0,1475,5,0,-2,6,1
