matchId,blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_heralds,red_heralds,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,frames_used,duration_ms_covered,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,dragon_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff
KR_7747651915,15801,15267,261,237,6,6,6,6,7,4,0,0,0,0,126,14,4,4,2,0,0,1,0,0,0,0,10,540243,534,24,0,0,3,0,0,112,0,2
KR_7747656333,14991,14564,269,270,4,4,4,4,2,9,0,1,0,0,17,90,3,1,1,0,0,1,0,1,0,0,10,540189,427,-1,0,0,-7,-1,0,-73,2,1
KR_7747663100,13719,14531,292,300,1,2,2,1,1,1,0,0,0,0,14,14,4,2,0,0,1,0,0,0,0,0,10,540196,-812,-8,-1,1,0,0,0,0,2,0
KR_7747668266,13639,16172,287,309,1,6,6,1,1,4,0,0,0,0,16,15,5,5,0,1,1,0,0,0,0,0,10,540257,-2533,-22,-5,5,-3,0,0,1,0,-1
KR_7747677328,15726,14820,287,310,5,3,3,5,6,1,0,1,0,0,14,15,3,3,0,0,0,1,0,1,0,0,10,540204,906,-23,2,-2,5,-1,0,-1,0,0
KR_7747677732,17330,12726,276,217,11,2,2,11,6,1,1,0,0,0,15,12,3,3,2,0,1,0,1,0,0,0,10,540267,4604,59,9,-9,5,1,0,3,0,2
KR_7747680888,14254,15535,270,270,3,7,7,3,1,11,0,1,0,0,16,17,1,3,0,0,1,0,0,1,0,0,10,540219,-1281,0,-4,4,-10,-1,0,-1,-2,0
KR_7747694328,14661,14851,238,271,6,4,5,6,3,5,0,0,0,0,15,16,2,5,0,0,1,0,0,0,0,0,10,540194,-190,-33,2,-1,-2,0,0,-1,-3,0
KR_7747697673,16897,13844,281,265,10,2,2,10,6,3,0,1,0,0,18,24,2,5,0,0,1,0,0,1,0,0,10,540244,3053,16,8,-8,3,-1,0,-6,-3,0
KR_7747699259,14516,14928,273,276,3,4,4,3,2,3,0,0,0,0,15,36,2,3,0,2,0,1,0,0,0,0,10,540248,-412,-3,-1,1,-1,0,0,-21,-1,-2
KR_7747700130,13777,16646,256,270,3,8,8,3,3,10,0,0,0,0,16,23,1,6,0,1,1,0,0,0,0,0,10,540246,-2869,-14,-5,5,-7,0,0,-7,-5,-1
KR_7747701442,17479,17722,259,270,10,12,12,10,15,15,0,0,0,0,19,13,2,4,0,0,0,1,0,0,0,0,10,540238,-243,-11,-2,2,0,0,0,6,-2,0
KR_7747704505,14385,14974,252,248,4,5,5,4,3,8,0,0,0,0,48,16,2,4,0,1,0,1,0,0,0,0,10,540260,-589,4,-1,1,-5,0,0,32,-2,-1
KR_7747705903,15009,14853,250,232,5,6,6,5,4,7,0,0,0,0,18,15,1,3,0,0,0,1,0,0,0,0,10,540102,156,18,-1,1,-3,0,0,3,-2,0
KR_7747718852,13670,17365,280,292,1,8,8,1,1,11,0,0,0,0,113,22,5,2,0,2,0,1,0,0,0,0,10,540190,-3695,-12,-7,7,-10,0,0,91,3,-2
KR_7747720028,15325,13356,277,249,6,2,2,6,3,1,1,0,0,0,17,24,5,2,1,0,1,0,1,0,0,0,10,540284,1969,28,4,-4,2,1,0,-7,3,1
KR_7747733554,15443,15572,263,270,5,5,6,5,4,6,0,1,0,0,15,17,3,3,2,2,1,0,0,1,0,0,10,540231,-129,-7,0,1,-2,-1,0,-2,0,0
KR_7747737760,14856,17653,253,264,4,11,11,4,7,12,0,0,0,0,17,16,2,3,2,2,1,0,0,0,0,0,10,540213,-2797,-11,-7,7,-5,0,0,1,-1,0
KR_7747746425,15273,15271,246,264,5,6,6,5,6,7,0,0,0,0,118,16,3,4,1,1,1,0,0,0,0,0,10,540217,2,-18,-1,1,-1,0,0,102,-1,0
KR_7747750484,14279,13738,282,263,2,2,2,2,2,1,0,0,0,0,15,21,3,2,0,1,0,1,0,0,0,0,10,540258,541,19,0,0,1,0,0,-6,1,-1
KR_7747752921,15077,14707,282,269,4,4,4,4,6,5,0,0,0,0,19,16,3,3,1,0,0,1,0,0,0,0,10,540223,370,13,0,0,1,0,0,3,0,1
KR_7747753820,14914,13956,260,270,5,3,3,5,3,3,0,1,0,0,16,15,3,6,0,0,0,1,0,1,0,0,10,540240,958,-10,2,-2,0,-1,0,1,-3,0
KR_7747757385,15582,15252,240,217,8,7,7,8,5,10,0,0,0,0,28,17,3,3,1,0,1,0,0,0,0,0,10,540214,330,23,1,-1,-5,0,0,11,0,1
KR_7747761892,17497,15521,262,255,9,7,7,9,16,8,0,0,0,0,14,28,1,2,1,0,1,0,0,0,0,0,10,540290,1976,7,2,-2,8,0,0,-14,-1,1
KR_7747766720,13121,16149,237,269,1,8,8,1,1,4,1,0,0,0,14,39,0,3,1,2,0,1,1,0,0,0,10,540221,-3028,-32,-7,7,-3,1,0,-25,-3,-1
KR_7747767802,16438,14487,251,233,10,4,4,10,8,4,0,0,0,0,32,15,1,2,2,0,1,0,0,0,0,0,10,540219,1951,18,6,-6,4,0,0,17,-1,2
KR_7747776604,15249,13943,245,220,7,5,5,7,3,5,0,1,0,0,13,11,1,1,0,0,1,0,0,1,0,0,10,540216,1306,25,2,-2,-2,-1,0,2,0,0
KR_7747790999,14643,14373,244,248,6,5,5,6,4,1,0,0,0,0,14,17,1,3,0,1,0,1,0,0,0,0,10,540244,270,-4,1,-1,3,0,0,-3,-2,-1
KR_7747793722,15412,13441,299,267,3,1,2,3,2,1,0,0,0,0,35,17,5,1,3,0,1,0,0,0,0,0,10,540226,1971,32,2,-1,1,0,0,18,4,3
KR_7747797155,13914,15700,280,271,2,6,6,2,1,9,0,1,0,0,16,32,1,1,0,0,1,0,0,1,0,0,10,540240,-1786,9,-4,4,-8,-1,0,-16,0,0
KR_7747802217,15175,16123,261,254,5,9,9,5,6,6,0,1,0,0,9,9,1,1,1,1,1,0,0,1,0,0,10,540188,-948,7,-4,4,0,-1,0,0,0,0
KR_7747813260,13332,15267,260,259,1,6,6,1,1,6,0,0,0,0,12,12,1,1,2,1,0,1,0,0,0,0,10,540230,-1935,1,-5,5,-5,0,0,0,0,1
KR_7747813745,16314,16530,259,263,9,9,9,9,9,7,0,0,0,0,15,34,5,4,0,1,0,1,0,0,0,0,10,540209,-216,-4,0,0,2,0,0,-19,1,-1
KR_7747828478,14641,14403,225,244,7,5,5,7,4,5,0,1,0,0,15,10,1,2,1,0,0,1,0,1,0,0,10,540227,238,-19,2,-2,-1,-1,0,5,-1,1
KR_7747836281,16920,16368,267,271,9,8,8,9,9,12,0,1,0,0,23,39,5,4,1,1,0,1,0,1,0,0,10,540235,552,-4,1,-1,-3,-1,0,-16,1,0
KR_7747928512,16772,14900,265,256,9,6,6,9,14,1,1,0,0,0,17,18,3,1,0,0,0,1,1,0,0,0,10,540247,1872,9,3,-3,13,1,0,-1,2,0
KR_7747928917,13898,15404,254,290,3,6,6,3,6,4,0,0,0,0,15,30,1,2,0,0,0,1,0,0,0,0,10,540205,-1506,-36,-3,3,2,0,0,-15,-1,0
KR_7747967673,14292,14072,282,247,3,4,5,3,2,3,0,0,0,0,17,38,5,2,0,0,0,1,0,0,0,0,10,540214,220,35,-1,2,-1,0,0,-21,3,0
KR_7748015542,14752,15961,283,276,4,7,7,4,1,10,0,0,0,0,15,18,1,0,0,0,0,1,0,0,0,0,10,540253,-1209,7,-3,3,-9,0,0,-3,1,0
KR_7748025936,15959,16719,247,254,7,8,8,7,6,9,0,0,0,0,16,13,1,4,0,0,0,1,0,0,0,0,10,540229,-760,-7,-1,1,-3,0,0,3,-3,0
KR_7748026065,14345,14438,230,237,4,5,5,4,3,6,0,0,0,0,12,32,4,2,1,1,0,1,0,0,0,0,10,540203,-93,-7,-1,1,-3,0,0,-20,2,0
KR_7748044330,13244,14164,289,314,0,1,1,0,0,1,0,1,0,0,15,70,2,3,0,0,0,1,0,1,0,0,10,540239,-920,-25,-1,1,-1,-1,0,-55,-1,0
KR_7748056652,17048,15349,270,223,11,7,7,11,4,7,1,0,0,0,17,12,1,4,1,0,1,0,1,0,0,0,10,540229,1699,47,4,-4,-3,1,0,5,-3,1
KR_7748076929,14711,17962,207,270,6,10,10,6,6,9,0,0,0,0,18,14,1,7,0,0,1,0,0,0,0,0,10,540232,-3251,-63,-4,4,-3,0,0,4,-6,0
KR_7748090486,16458,15744,289,258,8,8,8,8,4,10,0,1,0,0,17,18,4,4,0,0,1,0,0,1,0,0,10,540249,714,31,0,0,-6,-1,0,-1,0,0
KR_7748098082,13977,15140,264,287,2,4,4,2,2,2,0,1,0,0,30,14,1,2,0,0,0,1,0,1,0,0,10,540217,-1163,-23,-2,2,0,-1,0,16,-1,0
KR_7748106342,14792,14511,291,234,3,5,5,3,3,7,0,0,0,0,12,15,5,2,0,0,1,0,0,0,0,0,10,540243,281,57,-2,2,-4,0,0,-3,3,0
KR_7748136586,17016,14951,275,294,8,3,3,8,11,4,0,0,0,0,23,17,4,5,0,0,1,0,0,0,0,0,10,540285,2065,-19,5,-5,7,0,0,6,-1,0
KR_7748142613,16067,15529,277,261,7,5,5,7,6,6,0,0,0,0,29,18,4,4,0,1,1,0,0,0,0,0,10,540236,538,16,2,-2,0,0,0,11,0,-1
KR_7748145856,16369,14476,256,250,8,4,4,8,12,3,0,0,0,0,20,36,1,4,2,0,0,1,0,0,0,0,10,540237,1893,6,4,-4,9,0,0,-16,-3,2
KR_7748161455,16151,14225,252,271,8,3,3,8,10,2,0,0,0,0,19,67,2,5,0,0,0,1,0,0,0,0,10,540259,1926,-19,5,-5,8,0,0,-48,-3,0
KR_7748171999,13766,15606,255,289,3,5,5,3,4,3,0,1,0,0,22,14,0,6,0,0,1,0,0,1,0,0,10,540240,-1840,-34,-2,2,1,-1,0,8,-6,0
KR_7748182820,15418,15849,262,217,5,8,8,5,7,12,0,1,0,0,43,22,3,3,4,0,1,0,0,1,0,0,10,540172,-431,45,-3,3,-5,-1,0,21,0,4
KR_7748186448,15253,13999,286,277,4,2,2,4,6,1,0,0,0,0,17,17,5,1,0,0,1,0,0,0,0,0,10,540241,1254,9,2,-2,5,0,0,0,4,0
KR_7748217204,13646,15270,278,253,1,6,7,1,1,4,0,1,0,0,37,17,2,3,1,1,0,1,0,1,0,0,10,540271,-1624,25,-5,6,-3,-1,0,20,-1,0
KR_7748219968,15004,15070,308,297,3,3,3,3,2,1,0,0,0,0,12,14,4,1,0,0,0,1,0,0,0,0,10,540219,-66,11,0,0,1,0,0,-2,3,0
KR_7748225517,14692,17516,250,278,4,8,8,4,3,9,0,0,0,0,29,20,2,1,0,3,0,1,0,0,0,0,10,540235,-2824,-28,-4,4,-6,0,0,9,1,-3
KR_7748230241,13709,16260,263,292,2,6,6,2,2,8,0,1,0,0,49,67,1,2,0,0,0,1,0,1,0,0,10,540225,-2551,-29,-4,4,-6,-1,0,-18,-1,0
KR_7748256604,14784,14865,239,268,5,5,5,5,7,3,0,0,0,0,20,14,2,5,1,0,0,1,0,0,0,0,10,540232,-81,-29,0,0,4,0,0,6,-3,1
KR_7748275116,14854,13689,288,258,3,3,3,3,5,2,1,0,0,0,22,164,3,1,1,0,1,0,1,0,0,0,10,540265,1165,30,0,0,3,1,0,-142,2,1
KR_7748276412,16748,15075,273,225,9,7,7,9,7,4,0,0,0,0,14,17,5,2,0,0,1,0,0,0,0,0,10,540226,1673,48,2,-2,3,0,0,-3,3,0
KR_7748277328,17652,15628,221,225,13,8,9,13,13,10,0,0,0,0,16,26,3,2,1,1,0,1,0,0,0,0,10,540188,2024,-4,5,-4,3,0,0,-10,1,0
KR_7748292679,13870,15180,245,249,2,6,6,2,3,9,0,1,0,0,13,44,2,2,1,0,0,1,0,1,0,0,10,540260,-1310,-4,-4,4,-6,-1,0,-31,0,1
KR_7748308531,13246,14775,235,255,2,5,5,2,3,5,0,0,0,0,14,16,4,1,0,0,1,0,0,0,0,0,10,540198,-1529,-20,-3,3,-2,0,0,-2,3,0
KR_7748313891,17442,15696,250,229,11,9,9,12,13,9,0,1,0,0,39,14,5,1,1,0,1,0,0,1,0,0,10,540243,1746,21,2,-3,4,-1,0,25,4,1
KR_7748317745,14945,16159,291,246,3,6,6,4,3,9,0,0,0,0,19,28,1,5,2,2,0,1,0,0,0,0,10,540282,-1214,45,-3,2,-6,0,0,-9,-4,0
KR_7748325337,13001,16216,265,250,0,6,6,0,0,7,0,1,0,0,12,11,3,0,1,4,0,1,0,1,0,1,10,540230,-3215,15,-6,6,-7,-1,0,1,3,-3
KR_7748334740,13852,16405,261,276,2,7,7,2,2,12,0,1,0,0,11,15,3,1,0,1,0,1,0,1,0,0,10,540230,-2553,-15,-5,5,-10,-1,0,-4,2,-1
KR_7748345486,15510,14313,284,274,5,3,3,5,4,2,0,1,0,0,16,43,2,4,2,0,1,0,0,1,0,0,10,540221,1197,10,2,-2,2,-1,0,-27,-2,2
KR_7748359547,14702,15612,253,249,5,6,6,5,2,9,0,0,0,0,19,18,1,8,0,1,0,1,0,0,0,0,10,540197,-910,4,-1,1,-7,0,0,1,-7,-1
KR_7748364685,13491,14640,271,279,1,3,3,1,2,5,0,1,0,0,11,21,6,0,1,2,0,1,0,1,0,0,10,540259,-1149,-8,-2,2,-3,-1,0,-10,6,-1
KR_7748366322,16548,14846,304,257,7,5,5,7,7,2,0,0,0,0,21,38,7,2,0,1,1,0,0,0,0,0,10,540257,1702,47,2,-2,5,0,0,-17,5,-1
KR_7748366707,17637,15605,276,264,10,6,6,10,11,6,0,0,0,0,24,18,2,2,0,0,0,1,0,0,0,0,10,540252,2032,12,4,-4,5,0,0,6,0,0
KR_7748396482,15783,15803,294,285,6,7,7,6,3,3,1,0,0,0,16,17,6,6,0,1,0,1,1,0,0,0,10,540244,-20,9,-1,1,0,1,0,-1,0,-1
KR_7748400823,15561,14521,273,281,5,3,3,5,6,2,0,0,0,0,13,18,4,2,1,1,0,1,0,0,0,0,10,540205,1040,-8,2,-2,4,0,0,-5,2,0
KR_7748409338,15525,16947,280,271,6,9,9,6,3,14,0,1,0,0,14,18,7,3,1,1,0,1,0,1,0,0,10,540241,-1422,9,-3,3,-11,-1,0,-4,4,0
KR_7748426251,17264,14830,281,234,9,6,6,9,13,5,0,0,0,0,21,15,3,3,2,0,1,0,0,0,0,0,10,540273,2434,47,3,-3,8,0,0,6,0,2
KR_7748429070,16568,14278,284,247,6,5,5,6,6,3,0,1,0,0,37,28,2,1,1,0,0,1,0,1,0,0,10,540234,2290,37,1,-1,3,-1,0,9,1,1
KR_7748434718,16203,16319,229,248,9,7,7,9,10,9,0,0,0,0,22,18,1,7,1,0,0,1,0,0,0,0,10,540103,-116,-19,2,-2,1,0,0,4,-6,1
KR_7748449798,15083,15514,303,283,3,5,5,3,5,8,0,1,0,0,15,18,5,2,0,0,0,1,0,1,0,0,10,540188,-431,20,-2,2,-3,-1,0,-3,3,0
KR_7748464514,16737,14772,245,284,12,3,3,12,9,2,0,1,0,0,18,110,2,4,1,1,1,0,0,1,0,0,10,540217,1965,-39,9,-9,7,-1,0,-92,-2,0
KR_7748476033,14195,17954,257,259,4,11,11,4,2,10,0,0,0,0,12,14,1,5,0,3,1,0,0,0,0,0,10,540186,-3759,-2,-7,7,-8,0,0,-2,-4,-3
KR_7748478299,13576,17169,251,276,2,9,9,2,3,14,0,0,0,0,17,18,3,2,0,0,0,1,0,0,0,0,10,540212,-3593,-25,-7,7,-11,0,0,-1,1,0
KR_7748480935,13927,14086,287,289,1,1,1,1,1,1,0,1,0,0,20,19,2,2,0,0,0,1,0,1,0,0,10,540212,-159,-2,0,0,0,-1,0,1,0,0
KR_7748490640,15792,13222,293,286,6,1,1,6,5,0,0,0,0,0,19,15,1,2,1,0,1,0,0,0,0,0,10,540242,2570,7,5,-5,5,0,0,4,-1,1
KR_7748495931,14077,15714,251,275,3,6,6,3,3,6,0,0,0,0,16,17,4,2,0,1,1,0,0,0,0,0,10,540272,-1637,-24,-3,3,-3,0,0,-1,2,-1
KR_7748501730,15990,14000,258,284,7,2,2,7,9,1,0,1,0,0,59,14,3,0,0,1,1,0,0,1,0,0,10,540194,1990,-26,5,-5,8,-1,0,45,3,-1
KR_7748511543,15170,14156,304,267,4,3,3,4,4,4,0,1,0,0,36,38,4,4,1,0,1,0,0,1,0,0,10,540209,1014,37,1,-1,0,-1,0,-2,0,1
KR_7748523027,12768,14770,261,264,0,5,5,0,0,4,0,0,0,0,15,28,2,3,0,0,0,1,0,0,0,0,10,540222,-2002,-3,-5,5,-4,0,0,-13,-1,0
KR_7748537154,15018,14455,276,262,5,3,3,5,5,5,1,0,0,0,14,16,3,5,0,0,1,0,1,0,0,0,10,540227,563,14,2,-2,0,1,0,-2,-2,0
KR_7748541928,14705,16286,232,252,5,8,8,5,8,8,0,0,0,0,13,15,4,2,0,0,1,0,0,0,0,0,10,540242,-1581,-20,-3,3,0,0,0,-2,2,0
KR_7748544620,14515,15062,242,238,4,6,6,4,2,6,0,0,0,0,18,10,2,6,1,0,0,1,0,0,0,0,10,540191,-547,4,-2,2,-4,0,0,8,-4,1
KR_7748551537,13604,16969,240,254,3,10,10,3,3,11,0,0,0,0,19,32,4,2,0,0,1,0,0,0,0,0,10,540239,-3365,-14,-7,7,-8,0,0,-13,2,0
KR_7748559493,14445,14603,267,283,3,2,2,3,3,1,0,0,0,0,13,17,3,2,0,1,0,1,0,0,0,0,10,540250,-158,-16,1,-1,2,0,0,-4,1,-1
KR_7748559891,15382,16275,224,259,6,9,10,6,7,13,0,0,0,0,19,11,4,4,0,0,1,0,0,0,0,0,10,540253,-893,-35,-3,4,-6,0,0,8,0,0
KR_7748571072,14427,14487,252,264,4,4,4,4,5,1,1,0,0,0,14,18,3,3,1,2,0,1,1,0,0,0,10,540235,-60,-12,0,0,4,1,0,-4,0,-1
KR_7748585051,14603,15672,294,303,2,4,4,2,4,7,0,0,0,0,15,72,4,7,1,2,0,1,0,0,0,0,10,540271,-1069,-9,-2,2,-3,0,0,-57,-3,-1
KR_7748592333,17062,15832,278,299,8,5,5,8,8,8,1,0,0,0,11,16,4,3,2,0,1,0,1,0,0,0,10,540250,1230,-21,3,-3,0,1,0,-5,1,2
KR_7748605330,17527,14209,291,226,9,3,3,9,8,3,1,0,0,0,14,13,3,6,3,1,1,0,1,0,0,0,10,540204,3318,65,6,-6,5,1,0,1,-3,2
KR_7748621247,15182,14874,276,280,5,3,3,5,5,2,0,1,0,0,16,12,1,2,1,1,1,0,0,1,0,0,10,540234,308,-4,2,-2,3,-1,0,4,-1,0
KR_7748628150,17122,17672,228,260,10,11,11,10,17,10,0,0,0,0,43,34,5,3,1,2,0,1,0,0,0,0,10,540239,-550,-32,-1,1,7,0,0,9,2,-1
KR_7748633001,13149,15922,267,297,1,5,5,1,0,5,1,0,0,0,16,15,0,4,0,1,0,1,1,0,0,0,10,540246,-2773,-30,-4,4,-5,1,0,1,-4,-1
KR_7748634825,15671,14786,280,266,6,4,4,6,5,4,0,0,0,0,34,17,4,5,1,0,1,0,0,0,0,0,10,540216,885,14,2,-2,1,0,0,17,-1,1
KR_7748653476,15676,14645,231,235,9,5,5,9,8,2,0,0,0,0,15,16,1,3,0,2,0,1,0,0,0,0,10,540207,1031,-4,4,-4,6,0,0,-1,-2,-2
KR_7748662444,15476,16076,246,283,7,7,7,7,6,5,0,1,0,0,13,18,5,3,0,1,1,0,0,1,0,0,10,540237,-600,-37,0,0,1,-1,0,-5,2,-1
KR_7748683595,15166,14472,290,277,5,3,3,5,1,4,0,0,0,0,16,15,3,3,0,0,1,0,0,0,0,0,10,540236,694,13,2,-2,-3,0,0,1,0,0
KR_7748707212,16603,15158,274,267,8,7,7,8,8,3,0,0,0,0,40,21,6,5,0,0,0,1,0,0,0,0,10,540195,1445,7,1,-1,5,0,0,19,1,0
KR_7748715221,15292,15749,237,235,6,7,8,6,8,6,0,0,0,0,15,23,4,3,1,0,0,1,0,0,0,0,10,540260,-457,2,-1,2,2,0,0,-8,1,1
KR_7748732280,16966,14693,264,240,9,5,5,9,15,8,0,0,0,0,16,30,3,2,1,0,1,0,0,0,0,0,10,540244,2273,24,4,-4,7,0,0,-14,1,1
KR_7748733460,14026,13810,266,272,2,3,3,2,1,1,0,0,0,0,17,38,7,4,1,0,1,0,0,0,0,0,10,540241,216,-6,-1,1,0,0,0,-21,3,1
KR_7748735088,15063,13934,310,264,2,3,3,2,2,4,0,1,0,0,15,15,2,2,2,1,0,1,0,1,0,0,10,540205,1129,46,-1,1,-2,-1,0,0,0,1
KR_7748749868,14013,13768,288,270,1,2,2,1,2,1,1,0,0,0,40,16,3,2,0,1,1,0,1,0,0,0,10,540280,245,18,-1,1,1,1,0,24,1,-1
KR_7748750054,15944,14835,279,243,6,6,6,6,13,6,0,1,0,0,25,14,2,2,3,0,1,0,0,1,0,0,10,540201,1109,36,0,0,7,-1,0,11,0,3
KR_7748767580,15593,14958,262,276,7,3,3,7,6,4,0,0,0,0,17,19,3,4,0,1,1,0,0,0,0,0,10,540199,635,-14,4,-4,2,0,0,-2,-1,-1
KR_7748793800,16286,15127,238,232,9,5,6,9,12,4,0,0,0,0,22,99,3,3,1,0,1,0,0,0,0,0,10,540208,1159,6,4,-3,8,0,0,-77,0,1
KR_7748797405,15280,17801,249,291,5,10,10,5,5,11,0,1,0,0,14,14,2,3,0,1,1,0,0,1,0,0,10,540174,-2521,-42,-5,5,-6,-1,0,0,-1,-1
KR_7748815209,14652,14072,285,277,3,2,2,3,7,3,0,1,0,0,15,14,2,5,0,1,0,1,0,1,0,0,10,540234,580,8,1,-1,4,-1,0,1,-3,-1
KR_7748817962,12835,15747,259,294,0,6,6,0,0,4,0,0,0,0,20,14,3,5,1,1,0,1,0,0,0,0,10,540163,-2912,-35,-6,6,-4,0,0,6,-2,0
KR_7748840778,16559,14356,262,256,9,4,4,9,11,2,0,1,0,0,19,12,0,5,0,0,0,1,0,1,0,0,10,540223,2203,6,5,-5,9,-1,0,7,-5,0
KR_7748858879,15064,14885,292,302,4,2,2,4,3,3,0,1,0,0,18,16,4,4,1,0,0,1,0,1,0,0,10,540208,179,-10,2,-2,0,-1,0,2,0,1
KR_7748865925,15915,18999,245,269,6,13,13,6,11,22,0,0,0,0,15,20,1,2,2,2,0,1,0,0,0,0,10,540186,-3084,-24,-7,7,-11,0,0,-5,-1,0
KR_7748887499,14588,15730,274,279,3,5,5,3,7,9,1,0,0,0,18,32,1,4,1,0,1,0,1,0,0,0,10,540265,-1142,-5,-2,2,-2,1,0,-14,-3,1
KR_7748901677,16496,15435,226,208,10,9,9,10,10,13,0,0,0,0,12,24,3,2,1,1,1,0,0,0,0,0,10,540251,1061,18,1,-1,-3,0,0,-12,1,0
KR_7748913011,13713,14618,268,248,1,5,5,1,2,6,0,0,0,0,13,102,3,2,1,1,0,1,0,0,0,0,10,540223,-905,20,-4,4,-4,0,0,-89,1,0
KR_7748919520,17583,14444,223,217,13,5,5,13,15,6,0,0,0,0,15,17,4,2,0,0,1,0,0,0,0,0,10,540232,3139,6,8,-8,9,0,0,-2,2,0
KR_7748923660,16245,15677,248,247,8,9,9,8,8,13,0,1,0,0,15,17,2,0,2,0,0,1,0,1,0,0,10,540202,568,1,-1,1,-5,-1,0,-2,2,2
KR_7748931246,17187,15974,250,250,10,8,8,10,19,8,0,0,0,0,20,37,6,4,1,2,1,0,0,0,0,0,10,540279,1213,0,2,-2,11,0,0,-17,2,-1
KR_7748943719,14937,13193,281,247,5,1,1,5,2,0,0,1,0,0,17,16,1,3,0,2,1,0,0,1,0,0,10,540204,1744,34,4,-4,2,-1,0,1,-2,-2
KR_7748990027,15340,15301,252,259,6,7,7,6,6,5,0,0,0,0,37,18,6,4,0,0,0,1,0,0,0,0,10,540088,39,-7,-1,1,1,0,0,19,2,0
KR_7748996665,17051,13164,272,230,10,2,3,10,8,0,0,0,0,0,18,10,1,2,1,0,1,0,0,0,0,0,10,540212,3887,42,8,-7,8,0,0,8,-1,1
KR_7749001636,14297,15798,258,299,4,4,4,4,4,4,0,0,0,0,14,13,1,2,1,1,1,0,0,0,0,0,10,540185,-1501,-41,0,0,0,0,0,1,-1,0
KR_7749006534,16475,15152,247,297,9,4,4,9,18,4,1,0,0,0,21,16,1,2,0,1,0,1,1,0,0,0,10,540264,1323,-50,5,-5,14,1,0,5,-1,-1
KR_7749010164,15216,16322,275,282,5,6,6,5,8,8,1,0,0,0,18,16,6,3,0,1,1,0,1,0,0,0,10,540257,-1106,-7,-1,1,0,1,0,2,3,-1
KR_7749011469,14988,13803,264,246,4,2,2,4,8,3,0,0,0,0,14,17,2,5,1,0,1,0,0,0,0,0,10,540202,1185,18,2,-2,5,0,0,-3,-3,1
KR_7749017259,17712,15241,269,233,11,6,6,11,17,6,0,0,0,0,18,33,8,3,2,0,1,0,0,0,0,0,10,540115,2471,36,5,-5,11,0,0,-15,5,2
KR_7749017663,16194,15217,283,272,6,5,5,6,9,6,0,0,0,0,29,20,5,3,1,1,0,1,0,0,0,0,10,540208,977,11,1,-1,3,0,0,9,2,0
KR_7749019045,14470,14470,257,274,4,3,3,5,5,3,0,0,0,0,17,31,2,4,0,1,0,1,0,0,0,0,10,540271,0,-17,1,-2,2,0,0,-14,-2,-1
KR_7749039852,15741,14815,260,255,7,4,4,7,4,4,0,0,0,0,36,18,2,2,1,0,1,0,0,0,0,0,10,540213,926,5,3,-3,0,0,0,18,0,1
KR_7749063739,13293,13780,271,275,1,1,1,1,1,1,0,0,0,0,59,17,3,3,0,1,1,0,0,0,0,0,10,540203,-487,-4,0,0,0,0,0,42,0,-1
KR_7749067444,16160,18267,198,235,11,13,14,11,19,17,0,1,0,0,21,19,3,5,0,1,0,1,0,1,0,0,10,540242,-2107,-37,-2,3,2,-1,0,2,-2,-1
KR_7749068073,15344,14496,240,254,6,4,4,6,7,3,0,1,0,0,31,13,0,3,1,1,1,0,0,1,0,0,10,540265,848,-14,2,-2,4,-1,0,18,-3,0
KR_7749106292,14322,14896,262,269,3,4,4,3,7,4,0,1,0,0,16,13,5,1,0,2,0,1,0,1,0,0,10,540097,-574,-7,-1,1,3,-1,0,3,4,-2
KR_7749111144,12707,16332,237,264,1,8,8,1,1,13,0,0,0,0,17,39,4,6,0,0,0,1,0,0,0,0,10,540245,-3625,-27,-7,7,-12,0,0,-22,-2,0
KR_7749115624,14150,14045,296,281,1,1,2,1,1,1,0,1,0,0,21,20,2,4,0,0,1,0,0,1,0,0,10,540249,105,15,0,1,0,-1,0,1,-2,0
KR_7749117869,16239,14570,300,307,6,3,3,6,6,1,0,0,0,0,50,12,6,8,0,0,0,1,0,0,0,0,10,540221,1669,-7,3,-3,5,0,0,38,-2,0
KR_7749119426,13723,13653,279,278,2,1,1,2,1,3,0,0,0,0,15,39,2,1,0,0,1,0,0,0,0,0,10,540217,70,1,1,-1,-2,0,0,-24,1,0
KR_7749138607,16032,13881,273,249,7,3,3,7,8,2,1,0,0,0,17,14,2,4,0,0,0,1,1,0,0,0,10,540217,2151,24,4,-4,6,1,0,3,-2,0
KR_7749138632,17468,15673,282,297,8,4,4,8,14,10,0,0,0,0,31,19,4,4,0,0,1,0,0,0,0,0,10,540266,1795,-15,4,-4,4,0,0,12,0,0
KR_7749141982,13337,14719,241,277,2,4,4,2,2,4,0,0,0,0,12,17,3,1,0,0,0,1,0,0,0,0,10,540233,-1382,-36,-2,2,-2,0,0,-5,2,0
KR_7749154387,15698,15623,260,250,6,7,7,6,8,6,0,0,0,0,14,24,6,2,0,0,1,0,0,0,0,0,10,540252,75,10,-1,1,2,0,0,-10,4,0
